,name,album,artist,release_date,length,popularity,danceability,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
161,Betece,Betece - All Stars,Africando,2000-01-01,304826,41,0.726,0.32,0.726,0.785,0.0152,0.0785,-7.286,0.0428,94.844,4
162,Se Le Ve,Con un Poco de Songo,Batacumbele,2000,393226,15,0.709,0.146,0.709,0.509,0.013,0.32,-13.865,0.161,121.258,4
163,Amame en Camara Lenta,Salvaje! 88,Cano Estremera,1988,389840,43,0.596,0.702,0.596,0.573,0.000147,0.258,-11.167,0.0453,175.505,4
164,La mulata rumbera,JazzCuba. Volumen 8,Peruchin,2007-02-09,180773,19,0.576,0.639,0.576,0.682,0.895,0.225,-9.246,0.113,101.255,4
165,The Windmills of Your Mind,Te Lo Dije,Harold López-Nussa,2020-08-28,316560,30,0.651,0.737,0.651,0.64,0.162,0.0684,-8.428,0.0263,105.036,4
166,Síguelo,La Verdad,Javier Vázquez y Su Salsa,1974-01-01,267240,33,0.665,0.711,0.665,0.654,0.00029,0.0849,-5.272,0.0485,91.438,4
167,Volare,Musical a Cortijo - Rivera,Son Boricua,2003-04-14,338306,35,0.669,0.839,0.669,0.588,0.00126,0.0611,-9.837,0.0746,98.284,4
168,Africa,Duologue,Alfredo Rodriguez,2019-02-01,203493,34,0.54,0.368,0.54,0.587,0.0,0.131,-6.489,0.0586,107.808,4
169,Linda Mujer,Guaguamambo,El Timba,2014-06-06,313039,35,0.747,0.587,0.747,0.68,0.00039,0.122,-6.748,0.0393,172.003,4
170,Overjoyed,. . . Till Then,Danilo Perez,2003-01-01,292186,29,0.526,0.867,0.526,0.377,0.927,0.0911,-14.999,0.0348,93.418,3
171,Hola Soledad,Todo el Tiempo...,Rolando Laserie,1999-12-04,171351,52,0.659,0.503,0.659,0.444,3.04e-05,0.311,-6.843,0.033,97.425,4
172,Arriba Mi Montuno,Curate!,Orlando Poleo,2008-05-05,232560,10,0.821,0.287,0.821,0.548,1.23e-05,0.0866,-9.016,0.0498,132.769,4
173,Dary,Transparent Water,Omar Sosa,2017-02-24,308808,37,0.756,0.795,0.756,0.381,0.895,0.268,-19.362,0.0546,112.054,4
174,Guajira Soul,Salsa Meets Jazz,Tito Puente,1988-01-01,212000,19,0.766,0.347,0.766,0.408,0.505,0.11,-13.936,0.064,115.611,4
175,Pobrecita,Regresando al Guaguancò,La Maxima 79,2013-09-07,266213,39,0.768,0.359,0.768,0.646,0.000183,0.0956,-5.763,0.0491,90.932,4
176,North By Northeast,North By Northeast (feat. Wilson Chembo Corniel),Steve Pouchie,2014-10-01,360826,4,0.681,0.478,0.681,0.739,0.21,0.083,-9.118,0.0349,103.942,4
177,El Dulcerito,A Cataño,Joe Quijano,2013-02-14,170586,25,0.728,0.919,0.728,0.63,0.00161,0.0861,-6.423,0.199,105.893,4
178,Perla Fina,Los Grandes De La Salsa,Various Artists,1998,244173,30,0.746,0.597,0.746,0.7,0.00494,0.183,-6.854,0.041,101.895,4
179,Señor Tambó,Señor Tambó,Eddie Montalvo,2020-03-09,283293,12,0.829,0.558,0.829,0.742,0.0,0.0617,-6.046,0.0486,94.447,4
180,Castígala,Tremenda Rumba!,Maraca,2002,234133,29,0.766,0.398,0.766,0.882,0.0,0.0452,-3.796,0.0407,102.14,4
181,Por Que Adoré,Beethoven's V,Frankie Dante Cerda,1975-12-31,353520,24,0.594,0.706,0.594,0.511,0.0289,0.343,-10.661,0.0345,87.374,4
182,Solo Basta,En Mi Voz,Marco Bermudez,2020-09-30,260293,18,0.798,0.509,0.798,0.627,6.96e-06,0.094,-7.465,0.0572,167.928,4
183,Un Guanguancó,Otra Vez!,Juan Pablo Barrios Salsa Latín Jazz,2018-02-12,266815,5,0.826,0.434,0.826,0.743,0.000526,0.209,-6.074,0.0725,92.965,4
184,Bluesiando - Mambo,Latin Jazz Latino,Joe Gallardo,2005-05-02,447653,14,0.652,0.483,0.652,0.88,0.422,0.0745,-7.91,0.0509,112.287,4
185,Chan Chan,Buena Vista Social Club,Buena Vista Social Club,1997-06-23,256653,69,0.396,0.833,0.396,0.496,0.00534,0.0996,-11.728,0.0356,165.647,4
186,Perfidia,Xavier Cugat,Xavier Cugat,2005-01-01,205880,34,0.47,0.947,0.47,0.505,0.932,0.135,-8.605,0.0298,122.242,4
187,Milonga Para Paquito (to Paquito D'rivera),Appreciation,Diego Urcola,2011-02-15,300773,12,0.614,0.916,0.614,0.225,0.936,0.105,-17.755,0.0316,112.848,4
188,Afrobeat To Fela,Luz,Carlos Sarduy,2019-05-24,391096,4,0.642,0.24,0.642,0.476,0.847,0.355,-12.426,0.0405,107.269,4
189,The Girl From Ipanema,The Girl From Ipanema - The Bossa Nova Years,Stan Getz,1989-01-01,321826,69,0.664,0.909,0.664,0.194,3.85e-05,0.0829,-15.487,0.0357,129.863,4
190,El Shing-A-Ling,Poncho At Montreux,Poncho Sanchez,2004-11-16,404680,40,0.551,0.379,0.551,0.572,0.0463,0.639,-13.535,0.0747,136.83,4
191,Café,Echando pa'lante,Eddie Palmieri,1964-12-31,392493,45,0.565,0.688,0.565,0.398,0.00557,0.138,-9.46,0.0343,96.189,4
192,Mujer Divina,United we swing,Spanish Harlem Orchestra,2007,332788,0,0.666,0.248,0.666,0.704,3.82e-05,0.126,-4.783,0.0402,120.95,4
193,Panama's Boogaloo,Latin Bugalu,Charlie Palmieri,1968,241666,29,0.735,0.349,0.735,0.444,0.0104,0.0721,-11.17,0.0335,129.495,4
194,"Long, Long Summer",Agua De Cuba,Francisco Aguabella,1999-04-06,406173,17,0.69,0.346,0.69,0.615,0.738,0.0922,-7.606,0.0428,131.336,4
195,Linda Guajira,Our Man In Havana,Mongo Santamaria,1993-01-01,183800,45,0.76,0.633,0.76,0.566,0.724,0.0262,-14.129,0.0399,132.887,4
196,El Watusi,Charanga Moderna,Ray Barretto,1962-12-31,160115,50,0.543,0.815,0.543,0.5,8.55e-05,0.0977,-10.092,0.163,87.252,4
197,Medley,Otra Noche Caliente,Louie Ramirez,1992-01-01,439080,40,0.502,0.665,0.502,0.826,6.46e-06,0.294,-4.69,0.0486,96.951,4
198,Descarga Cubana,Salsa Caliente (Hot Rhythms),Various Artists,2012-02-14,183360,37,0.634,0.463,0.634,0.709,0.594,0.0884,-13.907,0.0694,110.142,4
199,Enchantment,Enchantment,Hilton Ruiz,2006-01-01,432026,34,0.429,0.58,0.429,0.47,0.932,0.105,-17.484,0.0539,96.01,4
200,La Explosión (Instrumental) - Ao Vivo,Ivan Lins | Chucho Valdés e Irakere,Ivan Lins,2014-06-03,517106,39,0.565,0.41,0.565,0.564,0.417,0.742,-12.871,0.0418,104.579,4
201,Colores del Baile Latino!,Colores del Baile Latino!,Jimmy Bosch,2018-07-02,192417,29,0.845,0.581,0.845,0.85,0.196,0.152,-3.642,0.0323,107.484,4
202,And Sammy Walked In,Hands Of Rhythm,Giovanni Hidalgo,1997-01-01,353626,20,0.473,0.862,0.473,0.434,0.942,0.307,-16.854,0.0302,140.299,4
203,Ran Kan Kan,The Latin World Of Tito Puente,Tito Puente,1963-12-31,190416,47,0.714,0.864,0.714,0.941,0.817,0.0944,-6.177,0.0422,102.102,4
204,Chopin: Prelude In E-Minor,Fantasia Cubana: Variations On Classical Themes,Chucho Valdés,2002-01-01,270066,39,0.295,0.991,0.295,0.113,0.871,0.215,-23.004,0.0357,66.082,3
205,Calzada Del Cerro,¡Con Mucho Ritmo! The Very Best Of TropiJazz,Various Artists,2005-01-01,393800,25,0.514,0.473,0.514,0.808,0.52,0.154,-7.56,0.0301,130.04,4
206,Cuando Cuando,Mo,Jimmy Sabater,2003-04-14,243120,31,0.557,0.631,0.557,0.497,9.21e-05,0.0947,-9.674,0.038,103.334,4
207,Manteca,"Way Out, Vol. 4",Alegre All Stars,1965-01-01,442332,13,0.438,0.556,0.438,0.841,0.0359,0.123,-6.761,0.0798,114.776,4
208,San Francisco Tiene Su Propio Son,The Legend Of Cuban Percussion,Patato,2000,578773,19,0.688,0.562,0.688,0.49,0.0728,0.0444,-11.617,0.0501,137.128,4
209,Mulence,Malembe,¡Cubanismo!,1997,323493,32,0.466,0.61,0.466,0.573,0.0856,0.0973,-10.92,0.0333,164.86,4
210,Congo Mulence - 2000 Remaster,Kenya,Machito,2000-01-25,176573,33,0.824,0.778,0.824,0.358,0.5,0.111,-13.046,0.0485,117.647,4
211,Bang! Bang!,Wanted Dead Or Alive (Bang Bang Push Push Push),Joe Cuba Sextet,1965-12-31,246600,48,0.618,0.791,0.618,0.911,5.63e-05,0.703,-4.222,0.0922,127.344,4
212,Delirio De Grandeza,El Explosivo,Justo Betancourt,1968-12-31,208261,25,0.605,0.798,0.605,0.088,0.00531,0.476,-25.37,0.0352,83.123,4
213,El Manisero,My Time Is Now,Mario Bauzá,2006-07-07,309333,15,0.538,0.507,0.538,0.581,0.436,0.063,-11.199,0.0549,101.153,4
214,Revolucionando,Revolucionando,New Swing Sextet,1970-01-01,180540,25,0.682,0.719,0.682,0.581,0.77,0.118,-14.225,0.0415,100.961,4
215,Cuando Cuando,15 Inolvidables Exitos,Tito Rodriguez,1980-03-12,181603,40,0.585,0.534,0.585,0.7,1.03e-05,0.282,-7.064,0.0422,103.78,4
216,Guarachi Guaro - Live,Dizzy Con Clave: Live from Dizzy's Club Coca Cola,Carlos Henriquez,2018-09-30,568773,33,0.708,0.57,0.708,0.471,0.468,0.739,-9.713,0.0398,122.053,4
217,Yo No Camino Más,Charangueando,Tipica 73,1980-01-01,251226,24,0.595,0.661,0.595,0.569,0.000695,0.0622,-7.613,0.0406,102.955,4
218,El Principe,Portrait Of A Stranger,Humberto Ramirez,1995-01-01,366133,13,0.727,0.415,0.727,0.587,0.907,0.0918,-9.784,0.031,104.69,4
219,Tremendo Rumbón,Cocinando la Salsa,Joe Cuba,1976-12-31,167080,36,0.605,0.379,0.605,0.787,0.0267,0.138,-3.854,0.047,109.201,4
220,Minor Mood,Birds Of A Feather,Caribbean Jazz Project,2003-01-01,303840,13,0.724,0.85,0.724,0.918,0.824,0.097,-5.881,0.0345,108.076,4
221,Bebop,The Last Bullfighter,Jazz On The Latin Side All Stars,2005-03-07,336866,14,0.485,0.363,0.485,0.824,0.0427,0.381,-7.517,0.0445,136.904,4
222,Voy,Broadway,Orquesta Broadway,2016-01-06,283573,25,0.514,0.35,0.514,0.673,0.139,0.126,-5.677,0.0611,95.968,4
223,El Bodeguero,Epoca De Oro De La Orquesta Aragon,Orquesta Aragón,2009-04-14,181826,40,0.749,0.779,0.749,0.278,0.0,0.0818,-11.331,0.0552,111.747,4
224,Ritmo Con Ache,40 Años De Exitos,"Jose Mangual, Jr.",2017-01-05,254670,30,0.771,0.101,0.771,0.683,0.373,0.0824,-8.763,0.112,140.046,4
225,Toro Mata,Celia & Johnny,Johnny Pacheco,1974-01-01,342173,48,0.564,0.692,0.564,0.505,0.0081,0.167,-7.339,0.0659,113.472,4
226,You Gotta Love Me,Boogaloo '67,Johnny Colon,1967-01-01,370960,32,0.544,0.177,0.544,0.593,2.87e-05,0.22,-6.05,0.0367,130.238,4
227,Quítate Tú - Live,A Band And Their Music: Campeones,Fania All Stars,2008-09-09,331720,50,0.75,0.555,0.75,0.676,0.0011,0.883,-5.282,0.0476,122.202,4
228,Cuban Pete,"Dancing Under Latin Skies (Original Album Plus Bonus Tracks, 1958)",Tito Puente & His Orchestra,2012-06-22,148053,22,0.834,0.737,0.834,0.841,0.844,0.0529,-5.862,0.0334,112.731,4
229,Part Time Lover (Amor a Medio Tiempo),Bobby Valentin,Bobby Valentin,1986-07-24,382840,42,0.722,0.553,0.722,0.659,2.16e-05,0.0474,-10.49,0.0425,96.361,4
230,Rosa Para Julia,Jerry Gonzalez Y Los Piratas Del Flamenco,Jerry Gonzalez,2004-06-29,300520,12,0.7,0.81,0.7,0.54,0.525,0.111,-8.747,0.0795,115.599,4
231,Rumba Guajira - Remastered,Inolvidable 3 (Remastered),Arsenio Rodríguez,2013-06-06,170761,22,0.659,0.822,0.659,0.718,1.19e-06,0.896,-9.968,0.0569,78.532,4
232,El Apartamento,Back To The Future,Willie Rosario,1999,258800,42,0.641,0.264,0.641,0.89,3.08e-05,0.104,-5.08,0.0462,98.699,4
233,Un Tipo Liberado,Asi Soy Yo,Larry Harlow,1980,298493,25,0.594,0.758,0.594,0.803,1.08e-05,0.0437,-6.466,0.0563,107.357,4
234,Lágrimas Negras,Juntos Para Siempre,Bebo Valdés,2008-11-11,224173,44,0.462,0.962,0.462,0.268,0.873,0.168,-12.552,0.0512,85.576,4
235,Let's Stay Together,Back to the Bay,Pete Escovedo,2018-05-11,348000,34,0.403,0.428,0.403,0.362,2.13e-06,0.12,-10.306,0.162,201.802,4
236,Soul Sauce,Verve Jazz Masters 39,Cal Tjader,1994-01-01,146706,39,0.667,0.851,0.667,0.59,0.000784,0.198,-12.575,0.0378,142.577,4
237,Corazón Partio,Ultimate Duets,Arturo Sandoval,2018-05-18,356466,37,0.607,0.321,0.607,0.763,0.0,0.068,-6.23,0.12,80.022,4
238,Con Tu Movimiento,Soy La Candela,Edwin Bonilla,2002,359186,20,0.796,0.525,0.796,0.924,0.000197,0.0918,-1.148,0.0408,100.123,4
239,Babaila,El Conde,"Pete ""El Conde"" Rodriguez",1974-12-31,335386,25,0.597,0.687,0.597,0.549,1.97e-05,0.0881,-7.435,0.0405,100.674,4
240,No Me Platiques Más,Pete And Papo,Papo Lucca,1995-12-31,207274,11,0.473,0.725,0.473,0.355,0.0,0.18,-8.821,0.0293,75.603,4
241,Vitamina,His Piano and Rhythm,Noro Morales,1960-08-08,155760,20,0.606,0.805,0.606,0.666,0.949,0.0662,-7.321,0.0596,115.251,4
242,Picadillo,Tito Puente Masterworks Live!!!,Bobby Sanabria,2011-03-08,507880,12,0.573,0.62,0.573,0.885,0.0672,0.693,-6.032,0.059,114.406,4
243,Moonlight Serenade,Together Again,Juan Pablo Torres,2005,456866,16,0.793,0.517,0.793,0.632,0.91,0.127,-7.825,0.0367,127.909,4
244,Anacaona,Cheo,Cheo Feliciano,1971-06-15,253253,52,0.535,0.442,0.535,0.701,0.0052,0.0645,-7.862,0.0361,97.692,4
245,Soy Puerto Rico,Soy Puerto Rico,Puerto Rico All Stars,2013-05-24,517408,22,0.807,0.557,0.807,0.93,1.82e-05,0.107,-2.039,0.0729,96.984,4
246,Somos los Reyes del Mundo,"Mascara Salcera, Vol. 2",Various Artists,2016-03-08,450025,24,0.701,0.353,0.701,0.56,0.000443,0.0867,-13.626,0.065,135.694,4
247,Azúcar Pa' Tu Café,Azúcar Pa' Tu Café (feat. Cimafunk),Aymee Nuviola,2020-04-30,217280,19,0.835,0.354,0.835,0.646,0.0,0.337,-3.895,0.0644,130.017,4
248,Pena De Amor,49 Minutes,Willie Colón,1978-01-01,263002,24,0.786,0.338,0.786,0.691,0.0,0.312,-8.48,0.0448,110.717,4
249,Baila Plena,At the Point V. One,Papo Vazquez,1999-02-23,494240,4,0.617,0.398,0.617,0.864,0.483,0.0924,-8.896,0.0512,107.579,4
250,Echate Pa'Alla,Mas Sabroso,Adalberto Santiago,2007,358613,31,0.559,0.747,0.559,0.761,0.0937,0.157,-6.422,0.0453,146.721,4
251,Que Bueno Baila Usted,The Most From Beny More,Beny Moré,1965,196933,40,0.485,0.855,0.485,0.651,0.0152,0.0958,-9.712,0.107,172.23,4
252,P'al Solar,20th Anniversary,Ralph Irizarry And Timbalaye,2015-10-05,218200,3,0.669,0.417,0.669,0.7,0.825,0.109,-10.225,0.0474,126.222,4
253,Picadillo,Gerardo Rosales: 30 Aniversario,Gerardo Rosales,2011-10-01,245656,18,0.603,0.732,0.603,0.926,0.554,0.0523,-2.542,0.0425,94.169,4
254,Aquá Traigo Mi Montuno,Punto Y Aparte,Ismael Quintana,1970-06-06,277133,21,0.584,0.316,0.584,0.804,0.0137,0.121,-8.652,0.0834,124.228,4
255,Guantanamera,Dos,Cuba L.A.,2000-01-01,369853,29,0.778,0.668,0.778,0.508,0.000965,0.0702,-11.428,0.0454,122.302,4
256,El Gringo,Algo Nuestro,Charlie Sepulveda,1993-01-01,263040,11,0.541,0.609,0.541,0.515,0.619,0.0446,-11.105,0.0421,120.739,4
257,Son para Tí,Tibiri Tabara,Sierra Maestra,1997-11-03,318333,38,0.524,0.408,0.524,0.418,9.05e-05,0.117,-10.102,0.0337,118.771,4
258,Así Se Compone Un Son,Así Se Compone un Son,Ismael Miranda,1973-01-01,336480,46,0.707,0.479,0.707,0.551,3.37e-06,0.0465,-7.468,0.0652,77.509,4
259,Fire of the Newbie,"The Sims Social, Vol. 4: Classical, Jazz & Latin",EA Games Soundtrack,2011-12-13,251733,7,0.781,0.558,0.781,0.715,0.000244,0.273,-5.994,0.0555,100.032,4
260,Se Le Ve,I Love Salsa,Hilario Duran,2013-10-31,243715,28,0.756,0.328,0.756,0.757,1.52e-05,0.303,-5.389,0.0432,104.98,4
261,Lluvia (Agua que cae del cielo),Salseando (2 CDs),Descarga Boricua,2008-01-01,508573,24,0.561,0.503,0.561,0.79,0.00972,0.683,-6.931,0.042,104.909,4
262,"Pica, Pica",Champions,Cortijo Y Su Combo,2006-03-29,276693,33,0.686,0.73,0.686,0.865,0.0695,0.112,-9.76,0.0476,91.922,4
263,Campanero,El Bravo De Siempre,Willie Rosario and His Orchestra,1969-01-01,236173,21,0.571,0.8,0.571,0.869,5.88e-06,0.652,-4.325,0.0435,99.87,4
264,Equinox,Primitive Passions,Dave Valentin,1996-01-01,404306,16,0.499,0.84,0.499,0.229,0.649,0.0418,-19.879,0.0391,129.592,4
265,Evil Ways,Talkin' Verve,Willie Bobo,1997-01-01,160826,37,0.811,0.546,0.811,0.447,0.0,0.0615,-11.298,0.0433,111.435,4
266,New World Spirit,Hot Hands,Ray Barretto & New World Spirit,1993-01-01,323160,6,0.639,0.435,0.639,0.602,0.316,0.0514,-11.588,0.0408,111.833,4
267,Suavito,Arrives,Ricardo Ray,2005,282853,19,0.779,0.816,0.779,0.644,0.00487,0.0954,-6.591,0.0359,110.233,4
268,Tumba pala Cocuyé,"Distinto, diferente",Afro-Cuban All Stars,1999-11-22,407373,43,0.764,0.276,0.764,0.61,0.185,0.184,-8.534,0.0407,127.655,4
269,Puro Teatro,La Lupe Es La Reina (The Queen),La Lupe,1977-12-31,179186,40,0.483,0.583,0.483,0.366,0.0,0.154,-10.865,0.0312,108.623,4
270,Cuando Baila Ramon,Charanga Chango,Bobby Matos,2006-08-30,258306,8,0.57,0.531,0.57,0.761,1.42e-05,0.0728,-6.063,0.107,156.765,4
271,Yambeque,Determination,Sonora Ponceña,1982-12-31,383533,48,0.664,0.677,0.664,0.75,0.0163,0.0576,-6.439,0.0405,172.271,4
272,Cinema Paradiso,Spain Forever,Michel Camilo,2016-10-07,190357,33,0.311,0.979,0.311,0.0971,0.919,0.111,-19.596,0.0401,131.199,4
273,Vieques,Entre Colegas,Andy Gonzalez,2016-02-16,296040,5,0.657,0.612,0.657,0.668,0.901,0.209,-9.447,0.0553,104.251,4
274,Qué Te Pasa A Ti,Traigo de Todo,Ismael Rivera Y Sus Cachimbos,1973-01-01,285000,34,0.627,0.271,0.627,0.488,0.00321,0.031,-7.057,0.0829,100.291,4
275,Lejos De Ti,Sabor,Angel Canales,1975-01-01,255586,42,0.569,0.789,0.569,0.631,0.0,0.0446,-6.372,0.0627,101.947,4
276,Don't Change My Song,That Night in L.A.,Johnny Blas,2018-06-25,359720,4,0.636,0.52,0.636,0.806,0.205,0.0738,-9.621,0.078,91.15,4
277,Mi Desengaño,Lucky 7,Roberto Roena Y Su Apollo Sound,1975-12-31,335960,50,0.595,0.262,0.595,0.744,0.000364,0.137,-7.494,0.0409,84.93,4
278,A Night In Torino,Italuba,Horacio El Negro Hernandez,2004-02-15,355826,10,0.581,0.272,0.581,0.83,0.837,0.112,-6.27,0.0302,124.492,1
279,Las Tumbas,Soy Feliz,Ismael Rivera,1975-01-01,244800,50,0.438,0.565,0.438,0.587,0.135,0.0769,-7.843,0.0427,155.074,4
280,El Tractor Amarillo,Roberto Torres con Charanga de la 4,Roberto Torres,1993,403733,33,0.591,0.0905,0.591,0.495,1.3e-05,0.179,-13.313,0.0364,146.065,4
281,Bendicion de Mama,Abriendo Camino,Paoli Mejias,2018-07-18,328546,6,0.837,0.494,0.837,0.802,0.0,0.0487,-4.068,0.0488,112.534,4
282,Flores Blancas Y Negras,Untouchable,Tito Allen,1979-01-01,258986,19,0.632,0.704,0.632,0.915,0.000101,0.0478,-1.99,0.0532,105.482,4
283,Ahora me da pena,"Fe, Esperanza y Caridad",Henry Fiol,1990,404533,41,0.611,0.543,0.611,0.466,0.00176,0.195,-12.031,0.0549,91.531,4
284,Para mi esas cosas,Exitos,Roberto Roena,2020-07-12,276456,27,0.532,0.557,0.532,0.827,0.0,0.0336,-4.848,0.0391,165.205,4
285,Si El Mar Se Volviera Ron,Ven Baila Conmigo,Latin Giants Of Jazz,2009-01-01,354000,10,0.642,0.488,0.642,0.757,0.0,0.0581,-2.954,0.0336,89.551,4
286,La Botanica,La Botanica,The Echo Park Project,2020-08-28,269315,6,0.837,0.668,0.837,0.656,2.43e-05,0.295,-7.142,0.0604,95.944,4
287,Alo Alo,"Salsa De La Mata, Vol. 2",Various Artists,2011-03-26,291970,36,0.697,0.708,0.697,0.796,0.000251,0.0504,-4.202,0.0417,93.294,4
288,Diez Lágrimas,Criollo,Lebrón Brothers,1982-12-31,311573,43,0.657,0.847,0.657,0.576,0.0293,0.07,-7.328,0.0326,91.565,4
289,Varadero Blues,Varadero Blues,Nueva Manteca,2014-06-06,296266,4,0.523,0.652,0.523,0.462,0.867,0.0878,-13.685,0.0369,96.154,4
290,Estoy como nunca,Estoy Como Nunca,Eliades Ochoa,2002-05-27,301600,41,0.599,0.771,0.599,0.651,0.21,0.0659,-7.819,0.0433,177.227,4
291,Hable Con El Señor,Cobarde,Impacto Crea,1974-01-01,301069,22,0.756,0.64,0.756,0.468,8.96e-05,0.189,-4.698,0.0572,115.528,4
292,Duermeté Mi Cielito,...And Sammy Walked In,Sammy Figueroa,2005-06-07,161893,0,0.483,0.0624,0.483,0.571,0.129,0.17,-10.842,0.0361,157.47,3
293,El Bodeguero,Chanchullo,Ruben Gonzalez,2000-09-25,312640,50,0.6,0.681,0.6,0.351,0.365,0.135,-13.301,0.0384,114.285,4
294,No Tires La Primera Piedra,"Rodven Clasico: Tommy Olivencia Y Su Orquesta ""30 Aniversario""",Tommy Olivencia,1987-01-01,296226,44,0.744,0.546,0.744,0.791,8.04e-05,0.117,-3.926,0.0438,97.709,4
295,Pa' Bravo Yo (Live) [Tributo A Justo Betancourt],Presentan,Herman Olivera,2010-09-05,422926,13,0.652,0.339,0.652,0.723,0.000139,0.913,-10.335,0.0435,93.695,4
296,Mamacita,Jam Session Vol. 23,Conrad Herwig,2007,452746,6,0.581,0.797,0.581,0.356,0.954,0.0741,-14.216,0.045,82.357,4
297,Pancho Cristal,40 Aniversario: EN VIVO,Bobby Cruz,2004,320714,34,0.576,0.558,0.576,0.816,0.0848,0.778,-6.87,0.0564,97.627,4
298,Pide Que Hay Z93 (feat. Anthony Almonte),Golpe Duro (feat. Anthony Almonte),Little Johnny Rivero,2020-10-23,282710,5,0.788,0.549,0.788,0.823,7.04e-05,0.108,-6.149,0.0508,95.017,4
299,Qué Pasa Loco,Grandes Exitos Vol. 1,Issac Delgado,2000-01-01,378013,46,0.789,0.252,0.789,0.727,1.04e-05,0.0676,-9.011,0.0578,87.739,4
300,Los Gatos,To Hear from There,Wayne Wallace Latin Jazz Quintet,2011-01-18,376213,18,0.759,0.575,0.759,0.584,0.845,0.0746,-11.812,0.0325,124.003,4
301,Mambo Manila,Mambo Madness,Tito Rodriguez & His Orchestra,1959-12-31,190440,23,0.571,0.806,0.571,0.802,0.755,0.0592,-7.438,0.0559,147.562,4
302,Separarla También,A Little Bit Of Everything,La Playa Sextet,1960-01-01,155633,24,0.483,0.74,0.483,0.721,0.79,0.1,-5.899,0.0563,85.362,4
303,Carinoso Si Mentiroso No,El Run Run De Los Soneros,Soneros De Verdad,2005-12-30,223546,10,0.557,0.561,0.557,0.615,3.61e-05,0.0463,-8.524,0.152,93.321,4
304,Decisiones,Buscando America,Rubén Blades,1984-04-03,303400,58,0.661,0.777,0.661,0.61,0.0,0.0475,-9.824,0.0707,96.402,4
305,Los Aretes De La Luna,Más Ternura De La Sonora Matancera,La Sonora Matancera,1988-01-01,143373,49,0.575,0.874,0.575,0.358,2.65e-05,0.222,-10.07,0.0394,98.785,4
306,Sin Rumba Albuno,Historia Musical Del Conjunto Clasico Vol.3,Conjunto Clásico,1995,279373,32,0.555,0.497,0.555,0.603,6.46e-06,0.0772,-7.93,0.0649,95.284,4
307,The Art of Latin Jazz,The Art of Latin Jazz,Oscar Hernandez,2017-03-17,259866,5,0.552,0.776,0.552,0.68,0.801,0.0512,-7.386,0.034,117.938,4
308,El Negro Esta Cocinando,Llego... Van Van,Los Van Van,2003,328253,43,0.632,0.111,0.632,0.963,7.05e-05,0.373,-4.467,0.0701,108.088,4
309,Agua Que Va Caer (Remastered),"Solo para Coleccionistas, Vol. 1",Tromboranga,2013-10-13,283278,35,0.792,0.419,0.792,0.78,0.0143,0.0799,-7.177,0.0556,91.54,4
310,Sol,Sol,Doug Beavers,2020-12-04,384560,10,0.588,0.509,0.588,0.737,0.0022,0.101,-9.939,0.034,89.841,4
311,No Critiques,Conjunto Libre: Greatest Hits,Conjunto Libre,2016-01-27,388725,18,0.548,0.622,0.548,0.831,0.0136,0.365,-4.197,0.0467,93.583,4
312,Vamonos Pal Monte,The Best of Eddie Palmieri and Friends,Eddie Palmieri,2013-01-28,227000,3,0.389,0.111,0.389,0.641,0.328,0.976,-15.119,0.0394,102.951,4
313,El tic tac de La Habana,El cuento de la buena pipa,Alain Pérez,2020-02-28,317480,29,0.671,0.425,0.671,0.88,0.0,0.0925,-5.652,0.0692,177.109,4
314,Vasos De Colores,Serie Sensacional: Marvin Santiago,Marvin Santiago,2000-01-01,331333,36,0.803,0.487,0.803,0.579,0.00023,0.0994,-11.199,0.147,105.018,4
315,Cumbiamba,El Carretero,Guillermo Portabales,2019-10-04,151493,35,0.781,0.747,0.781,0.792,0.0123,0.0458,-7.884,0.0443,92.122,4
316,Granada (with El Árabe),EL Hechizo Rítmico (with El Árabe),Chico O'Farrill,2012-09-17,153573,1,0.391,0.523,0.391,0.393,0.0881,0.0605,-11.121,0.0531,147.708,3
317,Dulce Amor,Conga Blue,Poncho Sanchez,1996-01-01,304066,39,0.506,0.754,0.506,0.22,0.665,0.253,-15.971,0.0383,170.632,4
318,Azúcar,Azúcar pa' Ti,Eddie Palmieri,1964-12-31,569240,38,0.491,0.493,0.491,0.781,0.00045,0.0713,-8.924,0.0358,109.219,4
319,Sácala bailar,United we swing,Spanish Harlem Orchestra,2007,373748,0,0.668,0.371,0.668,0.88,0.0339,0.0937,-5.349,0.0369,91.453,4
320,Porque Me Engañas,Impulsos,Charlie Palmieri,1975,255066,19,0.673,0.606,0.673,0.56,0.00092,0.145,-11.709,0.0482,92.12,4
321,Ochosi,Cantos a los Orishas,Francisco Aguabella,2006-11-21,189706,14,0.515,0.645,0.515,0.695,0.00033,0.0363,-10.279,0.0643,102.667,3
322,Watermelon Man,Mr. Watermelon Man,Mongo Santamaria,1965,195133,42,0.701,0.801,0.701,0.908,0.0444,0.12,-8.244,0.0332,119.293,4
323,Pruebame,Maestro,Louie Ramirez,2012-08-21,353453,36,0.683,0.704,0.683,0.519,2e-05,0.315,-10.929,0.0375,88.914,4
324,Indestructible,Indestructible,Ray Barretto,1973-12-31,252000,45,0.59,0.54,0.59,0.845,0.000275,0.0758,-4.37,0.048,108.866,4
